Platform Type	Center	Platform	Level	Sample	Barcode	File Name
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-DU-6394-10	TCGA-DU-6394-10A-01D-1704-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-DU-6394-10A-01D-1704-01__snp_analysis.hg18.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-DU-6394-10	TCGA-DU-6394-10A-01D-1704-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-DU-6394-10A-01D-1704-01__snp_analysis.hg19.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-DU-6394-10	TCGA-DU-6394-10A-01D-1704-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-DU-6394-10A-01D-1704-01__snp_analysis.nocnv_hg18.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-DU-6394-10	TCGA-DU-6394-10A-01D-1704-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-DU-6394-10A-01D-1704-01__snp_analysis.nocnv_hg19.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-DU-6395-01	TCGA-DU-6395-01A-12D-1704-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-DU-6395-01A-12D-1704-01__snp_analysis.hg18.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-DU-6395-01	TCGA-DU-6395-01A-12D-1704-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-DU-6395-01A-12D-1704-01__snp_analysis.hg19.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-DU-6395-01	TCGA-DU-6395-01A-12D-1704-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-DU-6395-01A-12D-1704-01__snp_analysis.nocnv_hg18.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-DU-6395-01	TCGA-DU-6395-01A-12D-1704-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-DU-6395-01A-12D-1704-01__snp_analysis.nocnv_hg19.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-DU-6395-10	TCGA-DU-6395-10A-01D-1704-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-DU-6395-10A-01D-1704-01__snp_analysis.hg18.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-DU-6395-10	TCGA-DU-6395-10A-01D-1704-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-DU-6395-10A-01D-1704-01__snp_analysis.hg19.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-DU-6395-10	TCGA-DU-6395-10A-01D-1704-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-DU-6395-10A-01D-1704-01__snp_analysis.nocnv_hg18.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-DU-6395-10	TCGA-DU-6395-10A-01D-1704-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-DU-6395-10A-01D-1704-01__snp_analysis.nocnv_hg19.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-DU-6396-01	TCGA-DU-6396-01A-11D-1704-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-DU-6396-01A-11D-1704-01__snp_analysis.hg18.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-DU-6396-01	TCGA-DU-6396-01A-11D-1704-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-DU-6396-01A-11D-1704-01__snp_analysis.hg19.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-DU-6396-01	TCGA-DU-6396-01A-11D-1704-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-DU-6396-01A-11D-1704-01__snp_analysis.nocnv_hg18.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-DU-6396-01	TCGA-DU-6396-01A-11D-1704-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-DU-6396-01A-11D-1704-01__snp_analysis.nocnv_hg19.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-DU-6396-10	TCGA-DU-6396-10A-01D-1704-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-DU-6396-10A-01D-1704-01__snp_analysis.hg18.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-DU-6396-10	TCGA-DU-6396-10A-01D-1704-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-DU-6396-10A-01D-1704-01__snp_analysis.hg19.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-DU-6396-10	TCGA-DU-6396-10A-01D-1704-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-DU-6396-10A-01D-1704-01__snp_analysis.nocnv_hg18.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-DU-6396-10	TCGA-DU-6396-10A-01D-1704-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-DU-6396-10A-01D-1704-01__snp_analysis.nocnv_hg19.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-DU-6397-01	TCGA-DU-6397-01A-11D-1704-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-DU-6397-01A-11D-1704-01__snp_analysis.hg18.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-DU-6397-01	TCGA-DU-6397-01A-11D-1704-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-DU-6397-01A-11D-1704-01__snp_analysis.hg19.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-DU-6397-01	TCGA-DU-6397-01A-11D-1704-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-DU-6397-01A-11D-1704-01__snp_analysis.nocnv_hg18.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-DU-6397-01	TCGA-DU-6397-01A-11D-1704-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-DU-6397-01A-11D-1704-01__snp_analysis.nocnv_hg19.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-DU-6397-10	TCGA-DU-6397-10A-01D-1704-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-DU-6397-10A-01D-1704-01__snp_analysis.hg18.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-DU-6397-10	TCGA-DU-6397-10A-01D-1704-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-DU-6397-10A-01D-1704-01__snp_analysis.hg19.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-DU-6397-10	TCGA-DU-6397-10A-01D-1704-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-DU-6397-10A-01D-1704-01__snp_analysis.nocnv_hg18.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-DU-6397-10	TCGA-DU-6397-10A-01D-1704-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-DU-6397-10A-01D-1704-01__snp_analysis.nocnv_hg19.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-DU-6399-01	TCGA-DU-6399-01A-12D-1704-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-DU-6399-01A-12D-1704-01__snp_analysis.hg18.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-DU-6399-01	TCGA-DU-6399-01A-12D-1704-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-DU-6399-01A-12D-1704-01__snp_analysis.hg19.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-DU-6399-01	TCGA-DU-6399-01A-12D-1704-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-DU-6399-01A-12D-1704-01__snp_analysis.nocnv_hg18.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-DU-6399-01	TCGA-DU-6399-01A-12D-1704-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-DU-6399-01A-12D-1704-01__snp_analysis.nocnv_hg19.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-DU-6399-10	TCGA-DU-6399-10A-01D-1704-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-DU-6399-10A-01D-1704-01__snp_analysis.hg18.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-DU-6399-10	TCGA-DU-6399-10A-01D-1704-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-DU-6399-10A-01D-1704-01__snp_analysis.hg19.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-DU-6399-10	TCGA-DU-6399-10A-01D-1704-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-DU-6399-10A-01D-1704-01__snp_analysis.nocnv_hg18.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-DU-6399-10	TCGA-DU-6399-10A-01D-1704-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-DU-6399-10A-01D-1704-01__snp_analysis.nocnv_hg19.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-DU-6400-01	TCGA-DU-6400-01A-12D-1704-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-DU-6400-01A-12D-1704-01__snp_analysis.hg18.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-DU-6400-01	TCGA-DU-6400-01A-12D-1704-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-DU-6400-01A-12D-1704-01__snp_analysis.hg19.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-DU-6400-01	TCGA-DU-6400-01A-12D-1704-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-DU-6400-01A-12D-1704-01__snp_analysis.nocnv_hg18.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-DU-6400-01	TCGA-DU-6400-01A-12D-1704-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-DU-6400-01A-12D-1704-01__snp_analysis.nocnv_hg19.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-DU-6400-10	TCGA-DU-6400-10A-01D-1704-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-DU-6400-10A-01D-1704-01__snp_analysis.hg18.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-DU-6400-10	TCGA-DU-6400-10A-01D-1704-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-DU-6400-10A-01D-1704-01__snp_analysis.hg19.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-DU-6400-10	TCGA-DU-6400-10A-01D-1704-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-DU-6400-10A-01D-1704-01__snp_analysis.nocnv_hg18.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-DU-6400-10	TCGA-DU-6400-10A-01D-1704-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-DU-6400-10A-01D-1704-01__snp_analysis.nocnv_hg19.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-DU-6401-01	TCGA-DU-6401-01A-11D-1704-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-DU-6401-01A-11D-1704-01__snp_analysis.hg18.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-DU-6401-01	TCGA-DU-6401-01A-11D-1704-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-DU-6401-01A-11D-1704-01__snp_analysis.hg19.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-DU-6401-01	TCGA-DU-6401-01A-11D-1704-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-DU-6401-01A-11D-1704-01__snp_analysis.nocnv_hg18.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-DU-6401-01	TCGA-DU-6401-01A-11D-1704-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-DU-6401-01A-11D-1704-01__snp_analysis.nocnv_hg19.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-DU-6401-10	TCGA-DU-6401-10A-01D-1704-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-DU-6401-10A-01D-1704-01__snp_analysis.hg18.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-DU-6401-10	TCGA-DU-6401-10A-01D-1704-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-DU-6401-10A-01D-1704-01__snp_analysis.hg19.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-DU-6401-10	TCGA-DU-6401-10A-01D-1704-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-DU-6401-10A-01D-1704-01__snp_analysis.nocnv_hg18.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-DU-6401-10	TCGA-DU-6401-10A-01D-1704-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-DU-6401-10A-01D-1704-01__snp_analysis.nocnv_hg19.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-DU-6402-01	TCGA-DU-6402-01A-11D-1704-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-DU-6402-01A-11D-1704-01__snp_analysis.hg18.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-DU-6402-01	TCGA-DU-6402-01A-11D-1704-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-DU-6402-01A-11D-1704-01__snp_analysis.hg19.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-DU-6402-01	TCGA-DU-6402-01A-11D-1704-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-DU-6402-01A-11D-1704-01__snp_analysis.nocnv_hg18.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-DU-6402-01	TCGA-DU-6402-01A-11D-1704-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-DU-6402-01A-11D-1704-01__snp_analysis.nocnv_hg19.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-DU-6402-10	TCGA-DU-6402-10A-01D-1704-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-DU-6402-10A-01D-1704-01__snp_analysis.hg18.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-DU-6402-10	TCGA-DU-6402-10A-01D-1704-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-DU-6402-10A-01D-1704-01__snp_analysis.hg19.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-DU-6402-10	TCGA-DU-6402-10A-01D-1704-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-DU-6402-10A-01D-1704-01__snp_analysis.nocnv_hg18.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-DU-6402-10	TCGA-DU-6402-10A-01D-1704-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-DU-6402-10A-01D-1704-01__snp_analysis.nocnv_hg19.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-DU-6403-01	TCGA-DU-6403-01A-11D-1704-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-DU-6403-01A-11D-1704-01__snp_analysis.hg18.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-DU-6403-01	TCGA-DU-6403-01A-11D-1704-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-DU-6403-01A-11D-1704-01__snp_analysis.hg19.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-DU-6403-01	TCGA-DU-6403-01A-11D-1704-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-DU-6403-01A-11D-1704-01__snp_analysis.nocnv_hg18.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-DU-6403-01	TCGA-DU-6403-01A-11D-1704-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-DU-6403-01A-11D-1704-01__snp_analysis.nocnv_hg19.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-DU-6403-10	TCGA-DU-6403-10A-01D-1704-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-DU-6403-10A-01D-1704-01__snp_analysis.hg18.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-DU-6403-10	TCGA-DU-6403-10A-01D-1704-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-DU-6403-10A-01D-1704-01__snp_analysis.hg19.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-DU-6403-10	TCGA-DU-6403-10A-01D-1704-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-DU-6403-10A-01D-1704-01__snp_analysis.nocnv_hg18.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-DU-6403-10	TCGA-DU-6403-10A-01D-1704-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-DU-6403-10A-01D-1704-01__snp_analysis.nocnv_hg19.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-DU-6404-01	TCGA-DU-6404-01A-11D-1704-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-DU-6404-01A-11D-1704-01__snp_analysis.hg18.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-DU-6404-01	TCGA-DU-6404-01A-11D-1704-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-DU-6404-01A-11D-1704-01__snp_analysis.hg19.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-DU-6404-01	TCGA-DU-6404-01A-11D-1704-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-DU-6404-01A-11D-1704-01__snp_analysis.nocnv_hg18.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-DU-6404-01	TCGA-DU-6404-01A-11D-1704-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-DU-6404-01A-11D-1704-01__snp_analysis.nocnv_hg19.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-DU-6405-01	TCGA-DU-6405-01A-11D-1704-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-DU-6405-01A-11D-1704-01__snp_analysis.hg18.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-DU-6405-01	TCGA-DU-6405-01A-11D-1704-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-DU-6405-01A-11D-1704-01__snp_analysis.hg19.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-DU-6405-01	TCGA-DU-6405-01A-11D-1704-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-DU-6405-01A-11D-1704-01__snp_analysis.nocnv_hg18.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-DU-6405-01	TCGA-DU-6405-01A-11D-1704-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-DU-6405-01A-11D-1704-01__snp_analysis.nocnv_hg19.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-DU-6405-10	TCGA-DU-6405-10A-01D-1704-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-DU-6405-10A-01D-1704-01__snp_analysis.hg18.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-DU-6405-10	TCGA-DU-6405-10A-01D-1704-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-DU-6405-10A-01D-1704-01__snp_analysis.hg19.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-DU-6405-10	TCGA-DU-6405-10A-01D-1704-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-DU-6405-10A-01D-1704-01__snp_analysis.nocnv_hg18.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-DU-6405-10	TCGA-DU-6405-10A-01D-1704-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-DU-6405-10A-01D-1704-01__snp_analysis.nocnv_hg19.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-DU-6406-01	TCGA-DU-6406-01A-11D-1704-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-DU-6406-01A-11D-1704-01__snp_analysis.hg18.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-DU-6406-01	TCGA-DU-6406-01A-11D-1704-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-DU-6406-01A-11D-1704-01__snp_analysis.hg19.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-DU-6406-01	TCGA-DU-6406-01A-11D-1704-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-DU-6406-01A-11D-1704-01__snp_analysis.nocnv_hg18.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-DU-6406-01	TCGA-DU-6406-01A-11D-1704-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-DU-6406-01A-11D-1704-01__snp_analysis.nocnv_hg19.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-DU-6407-01	TCGA-DU-6407-01A-13D-1704-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-DU-6407-01A-13D-1704-01__snp_analysis.hg18.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-DU-6407-01	TCGA-DU-6407-01A-13D-1704-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-DU-6407-01A-13D-1704-01__snp_analysis.hg19.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-DU-6407-01	TCGA-DU-6407-01A-13D-1704-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-DU-6407-01A-13D-1704-01__snp_analysis.nocnv_hg18.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-DU-6407-01	TCGA-DU-6407-01A-13D-1704-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-DU-6407-01A-13D-1704-01__snp_analysis.nocnv_hg19.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-DU-6407-10	TCGA-DU-6407-10A-01D-1704-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-DU-6407-10A-01D-1704-01__snp_analysis.hg18.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-DU-6407-10	TCGA-DU-6407-10A-01D-1704-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-DU-6407-10A-01D-1704-01__snp_analysis.hg19.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-DU-6407-10	TCGA-DU-6407-10A-01D-1704-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-DU-6407-10A-01D-1704-01__snp_analysis.nocnv_hg18.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-DU-6407-10	TCGA-DU-6407-10A-01D-1704-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-DU-6407-10A-01D-1704-01__snp_analysis.nocnv_hg19.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-DU-6408-01	TCGA-DU-6408-01A-11D-1704-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-DU-6408-01A-11D-1704-01__snp_analysis.hg18.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-DU-6408-01	TCGA-DU-6408-01A-11D-1704-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-DU-6408-01A-11D-1704-01__snp_analysis.hg19.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-DU-6408-01	TCGA-DU-6408-01A-11D-1704-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-DU-6408-01A-11D-1704-01__snp_analysis.nocnv_hg18.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-DU-6408-01	TCGA-DU-6408-01A-11D-1704-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-DU-6408-01A-11D-1704-01__snp_analysis.nocnv_hg19.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-DU-6408-10	TCGA-DU-6408-10A-01D-1704-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-DU-6408-10A-01D-1704-01__snp_analysis.hg18.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-DU-6408-10	TCGA-DU-6408-10A-01D-1704-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-DU-6408-10A-01D-1704-01__snp_analysis.hg19.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-DU-6408-10	TCGA-DU-6408-10A-01D-1704-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-DU-6408-10A-01D-1704-01__snp_analysis.nocnv_hg18.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-DU-6408-10	TCGA-DU-6408-10A-01D-1704-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-DU-6408-10A-01D-1704-01__snp_analysis.nocnv_hg19.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-DU-6410-01	TCGA-DU-6410-01A-11D-1892-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-DU-6410-01A-11D-1892-01__snp_analysis.hg18.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-DU-6410-01	TCGA-DU-6410-01A-11D-1892-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-DU-6410-01A-11D-1892-01__snp_analysis.hg19.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-DU-6410-01	TCGA-DU-6410-01A-11D-1892-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-DU-6410-01A-11D-1892-01__snp_analysis.nocnv_hg18.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-DU-6410-01	TCGA-DU-6410-01A-11D-1892-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-DU-6410-01A-11D-1892-01__snp_analysis.nocnv_hg19.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-DU-6410-10	TCGA-DU-6410-10A-01D-1892-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-DU-6410-10A-01D-1892-01__snp_analysis.hg18.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-DU-6410-10	TCGA-DU-6410-10A-01D-1892-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-DU-6410-10A-01D-1892-01__snp_analysis.hg19.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-DU-6410-10	TCGA-DU-6410-10A-01D-1892-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-DU-6410-10A-01D-1892-01__snp_analysis.nocnv_hg18.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-DU-6410-10	TCGA-DU-6410-10A-01D-1892-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-DU-6410-10A-01D-1892-01__snp_analysis.nocnv_hg19.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-DU-6542-01	TCGA-DU-6542-01A-11D-1892-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-DU-6542-01A-11D-1892-01__snp_analysis.hg18.seg.txt
